34567	34589
34590	34656
34657	34736
34737	34756
34757	34777
34778	34828
34829	34839
34840	34879
34880	34900
34901	34921
34922	34939
34940	34970
34971	34995
34996	35036
35037	35110
35111	35186
35187	35207
35208	35281
35282	35349
35350	35375
35376	35401
35402	35449
35450	35499
35500	35514
35515	35591
35592	35646
35647	35680
35681	35798
35799	35958
35959	36040
36041	36089
36090	36127
36128	36151
36152	36201
36202	36252
36253	36274
36275	36295
36296	36404
36405	36428
36429	36461
36462	36549
36550	36674
36675	36687
36688	36720
36721	36770
36771	36866
36867	36895
36896	36925
36926	37009
37010	37051
37052	37083
37084	37174
37175	37202
37203	37233
37234	37342
37343	37364
37365	37449
37450	37492
37493	37591
37592	37626
37627	37654
37655	37684
37685	37703
37704	37720
37721	37782
37783	37813
37814	37886
37887	37982
37983	38046
38047	38087
38088	38142
38143	38166
38167	38214
38215	38245
38246	38284
38285	38317
38318	38356
38357	38429
38430	38481
38482	38597
38598	38648
38649	38709
38710	38744
38745	38788
38789	38817
38818	38899
38900	38923
38924	38952
38953	38976
38977	39065
39066	39164
39165	39214
39215	39283
39284	39417
39418	39506
39507	39825
39826	39851
39852	39954
39955	40014
40015	40163
40164	40192
40193	40283
40284	40376
40377	40553
40554	40591
40592	40636
40637	40687
40688	40754
40755	40813
40814	40893
40894	41008
41009	41128
41129	41194
41195	41275
41276	41310
41311	41334
41335	41364
41365	41432
41433	41479
41480	41509
41510	41545
41546	41573
41574	41609
41610	41635
41636	41672
41673	41689
41690	41713
41714	41734
41735	41758
41759	41776
41777	41797
41798	41829
41830	41854
41855	41906
41907	41934
41935	41966
41967	42007
42008	42098
42099	42109
42110	42163
42164	42210
42211	42241
42242	42265
42266	42327
42328	42361
42362	42396
42397	42430
42431	42469
42470	42524
42525	42554
42555	42578
42579	42876
42877	42898
42899	42990
42991	43013
43014	43047
43048	43059
43060	43106
43107	43147
43148	43177
43178	43220
43221	43252
43253	43285
43286	43320
43321	43351
43352	43388
43389	43435
43436	43478
43479	43513
43514	43589
43590	43628
43629	43649
43650	43683
43684	43847
43848	43929
43930	44026
44027	44236
44237	44296
44297	44319
44320	44331
44332	44364
44365	44390
44391	44404
44405	44450
44451	44511
44512	44534
44535	44589
44590	44623
44624	44635
44636	44684
44685	44712
44713	44724
44725	44770
44771	44807
44808	44826
44827	44851
44852	44929
44930	45009
45010	45047
45048	45102
45103	45176
45177	45186
45187	45195
45196	45236
45237	45256
45257	45306
45307	45338
45339	45391
45392	45410
45411	45463
45464	45498
45499	45530
45531	45553
45554	45587
45588	45616
45617	45644
45645	45681
45682	45733
45734	45763
45764	45790
45791	45826
45827	45896
45897	45944
45945	45979
45980	46038
46039	46148
46149	46231
46232	46514
46515	46545
46546	46698
46699	46736
46737	46938
46939	46997
46998	47118
47119	47284
47285	47396
47397	47512
47513	47575
47576	47690
47691	47765
47766	47826
47827	47881
47882	47918
47919	47986
47987	48029
48030	48060
48061	48121
48122	48150
48151	48184
48185	48382
48383	48459
48460	48568
48569	48671
48672	48740
48741	48778
48779	48845
48846	48916
48917	48966
48967	49008
49009	49093
49094	49127
49128	49151
49152	49224
49225	49345
49346	49399
49400	49538
49539	49583
49584	49678
49679	49773
49774	49799
49800	49826
49827	49862
49863	49908
49909	49937
49938	49991
49992	50038
50039	50074
50075	50103
50104	50146
50147	50166
50167	50177
50178	50210
50211	50272
50273	50307
50308	50333
50334	50359
50360	50409
50410	50436
50437	50484
50485	50581
50582	50664
50665	50705
50706	50739
50740	50778
50779	50815
50816	50927
50928	50949
50950	50971
50972	51000
51001	51039
51040	51100
51101	51285
51286	51446
51447	51555
51556	51716
51717	51780
51781	51834
51835	51873
51874	51959
51960	51998
51999	52091
52092	52129
52130	52148
52149	52171
52172	52194
52195	52345
52346	52368
52369	52384
52385	52403
52404	52470
52471	52509
52510	52544
52545	52675
52676	52721
52722	52828
52829	52925
52926	52956
52957	52985
52986	53039
53040	53100
53101	53149
53150	53191
53192	53237
53238	53322
53323	53460
53461	53504
53505	53544
53545	53581
53582	53640
53641	53727
53728	53802
53803	53834
53835	53887
53888	53934
53935	54047
54048	54083
54084	54119
54120	54141
54142	54209
54210	54238
54239	54371
54372	54466
54467	54539
54540	54639
54640	54722
54723	54845
54846	54864
54865	54887
54888	55079
55080	55115
55116	55145
55146	55185
55186	55219
55220	55288
55289	55329
55330	55370
55371	55401
55402	55531
55532	55874
55875	55979
55980	56044
56045	56155
56156	56212
56213	56507
56508	56538
56539	56572
56573	56628
56629	56687
56688	56866
56867	56906
56907	56964
56965	57026
57027	57076
57077	57127
57128	57197
57198	57257
57258	57287
57288	57299
57300	57372
57373	57408
57409	57440
57441	57475
57476	57501
57502	57529
57530	57565
57566	57580
57581	57620
57621	57639
57640	57676
57677	57702
57703	57755
57756	57790
57791	57859
57860	57886
57887	57910
57911	57924
57925	57959
57960	57978
57979	58007
58008	58043
58044	58065
58066	58082
58083	58133
58134	58155
58156	58218
58219	58380
58381	58505
58506	58577
58578	58652
58653	58757
58758	58940
58941	59097
59098	59157
59158	59255
59256	59320
59321	59356
59357	59440
59441	59613
59614	59695
59696	59738
59739	59815
59816	59972
59973	60028
60029	60077
60078	60128
60129	60262
60263	60290
60291	60378
60379	60533
60534	60663
60664	60732
60733	60809
60810	60874
60875	60914
60915	60934
60935	60988
60989	61021
61022	61061
61062	61093
61094	61130
61131	61187
61188	61274
61275	61328
61329	61385
61386	61441
61442	61466
61467	61501
61502	61539
61540	61591
61592	61691
61692	61812
61813	61916
61917	62044
62045	62084
62085	62120
62121	62161
62162	62272
62273	62313
62314	62393
62394	62482
62483	62555
62556	62627
62628	62821
62822	62879
62880	62963
62964	63008
63009	63078
63079	63114
63115	63165
63166	63200
63201	63231
63232	63311
63312	63349
63350	63381
63382	63422
63423	63447
63448	63485
63486	63570
63571	63683
63684	63764
63765	63845
63846	63899
63900	63961
63962	64009
64010	64061
64062	64230
64231	64374
64375	64452
64453	64516
64517	64627
64628	64661
64662	64756
64757	64790
64791	64861
64862	64938
64939	64979
64980	65096
65097	65132
65133	65207
65208	65258
65259	65374
65375	65463
65464	65530
65531	65633
65634	65685
65686	65772
65773	65931
65932	65968
65969	66039
66040	66078
66079	66157
66158	66244
66245	66288
66289	66330
66331	66411
66412	66486
66487	66530
66531	66653
66654	66790
66791	66826
66827	66875
66876	66923
66924	66982
66983	67023
67024	67060
67061	67103
67104	67160
67161	67199
67200	67244
67245	67307
67308	67416
67417	67476
67477	67620
67621	67672
67673	67715
67716	67801
67802	67968
67969	68143
68144	68382
68383	68440
68441	68527
68528	68700
68701	68736
68737	68846
68847	68902
68903	68954
68955	69114
69115	69273
69274	69347
69348	69385
69386	69463
69464	69551
69552	69613
69614	69647
69648	69675
69676	69709
69710	69777
69778	69814
69815	70072
70073	70355
70356	70425
70426	70783
70784	70839
70840	70939
70940	71008
71009	71041
71042	71064
71065	71099
71100	71150
71151	71240
71241	71340
71341	71462
71463	71479
71480	71495
71496	71519
71520	71543
71544	71591
71592	71722
71723	71795
71796	71899
71900	72010
72011	72116
72117	72220
72221	72266
72267	72346
72347	72424
72425	72530
72531	72590
72591	72616
72617	72653
72654	72754
72755	72834
72835	72912
72913	72956
72957	72991
72992	73016
73017	73079
73080	73219
73220	73245
73246	73276
73277	73301
73302	73332
73333	73351
73352	73381
73382	73404
73405	73546
73547	73602
73603	73720
73721	73778
73779	73987
73988	74138
74139	74204
74205	74388
74389	74575
74576	74707
74708	74943
74944	75178
75179	75232
75233	75325
75326	75408
75409	75499
75500	75595
75596	75902
75903	76058
76059	76118
76119	76229
76230	76296
76297	76384
76385	76433
76434	76499
76500	76540
76541	76600
76601	76626
76627	76691
76692	76723
76724	76780
76781	76815
76816	76957
76958	77001
77002	77090
77091	77147
77148	77203
77204	77377
77378	77437
77438	77534
77535	77583
77584	77678
77679	77706
77707	77765
77766	77885
77886	77954
77955	78035
78036	78103
78104	78195
78196	78248
78249	78403
78404	78570
78571	78590
78591	78700
78701	78726
78727	78931
78932	78960
78961	79027
79028	79106
79107	79198
79199	79399
79400	79553
79554	79612
79613	79786
79787	79953
79954	80117
80118	80192
80193	80288
80289	80381
80382	80509
80510	80562
80563	80627
80628	81019
81020	81165
81166	81466
81467	81515
81516	81659
81660	81709
81710	81849
81850	81896
81897	81942
81943	82021
82022	82086
82087	82129
82130	82172
82173	82203
82204	82284
82285	82372
82373	82433
82434	82478
82479	82520
82521	82595
82596	82699
82700	82737
82738	82792
82793	82892
82893	83033
83034	83128
83129	83159
83160	83190
83191	83220
83221	83317
83318	83341
83342	83389
83390	83426
83427	83494
83495	83558
83559	83592
83593	83619
83620	83665
83666	83702
83703	83724
83725	83757
83758	83786
83787	83817
83818	83846
83847	83863
83864	83885
83886	83904
83905	83931
83932	83956
83957	83976
83977	84009
84010	84041
84042	84081
84082	84101
84102	84138
84139	84171
84172	84200
84201	84272
84273	84321
84322	84355
84356	84390
84391	84432
84433	84460
84461	84487
84488	84595
84596	84620
84621	84656
84657	84686
84687	84706
84707	84740
84741	84757
84758	84776
84777	84797
84798	84816
84817	84849
84850	84865
84866	84895
84896	84917
84918	84954
84955	84982
84983	85038
85039	85129
85130	85171
85172	85249
85250	85337
85338	85378
85379	85522
85523	85792
85793	85825
85826	85853
85854	85945
85946	85971
85972	86011
86012	86054
86055	86153
86154	86217
86218	86447
86448	86592
86593	86667
86668	86750
86751	86844
86845	86889
86890	86990
86991	87051
87052	87097
87098	87129
87130	87164
87165	87235
87236	87258
87259	87300
87301	87380
87381	87431
87432	87464
87465	87491
87492	87525
87526	87557
87558	87586
87587	87657
87658	87689
87690	87726
87727	87766
87767	87795
87796	87822
87823	87835
87836	87861
87862	87886
87887	87914
87915	87948
87949	87976
87977	87989
87990	88038
88039	88087
88088	88115
88116	88149
88150	88175
88176	88275
88276	88374
88375	88507
88508	88577
88578	88713
88714	88769
88770	88821
88822	88929
88930	89003
89004	89027
89028	89048
89049	89075
89076	89100
89101	89123
89124	89160
89161	89188
89189	89264
89265	89352
89353	89395
89396	89446
89447	89506
89507	89533
89534	89829
89830	89863
89864	89895
89896	90232
90233	90535
90536	90779
90780	91049
91050	91100
91101	91152
91153	91236
91237	91339
91340	91419
91420	91663
91664	91716
91717	91783
91784	91858
91859	91927
91928	92145
92146	92296
92297	92348
92349	92379
92380	92392
92393	92456
92457	92487
92488	92520
92521	92541
92542	92584
92585	92617
92618	92648
92649	92675
92676	92695
92696	92714
92715	92758
92759	92807
92808	92833
92834	92882
92883	92927
92928	92986
92987	93029
93030	93072
93073	93122
93123	93137
93138	93151
93152	93175
93176	93198
93199	93231
93232	93240
93241	93257
93258	93284
93285	93301
93302	93328
93329	93354
93355	93384
93385	93466
93467	93499
93500	93525
93526	93607
93608	93680
93681	93735
93736	93798
93799	93829
93830	93856
93857	93883
93884	93937
93938	93967
93968	93984
93985	94020
94021	94076
94077	94106
94107	94136
94137	94182
94183	94201
94202	94242
94243	94272
94273	94301
94302	94354
94355	94388
94389	94405
94406	94428
94429	94472
94473	94535
94536	94570
94571	94607
94608	94627
94628	94653
94654	94702
94703	94732
94733	94749
94750	94769
94770	94813
94814	94830
94831	95048
95049	95084
95085	95112
95113	95134
95135	95156
95157	95187
95188	95222
95223	95239
95240	95274
95275	95352
95353	95425
95426	95435
95436	95471
95472	95549
95550	95569
95570	95637
95638	95652
95653	95687
95688	95782
95783	95804
95805	95874
95875	96002
96003	96050
96051	96198
96199	96238
96239	96314
96315	96475
96476	96512
96513	96683
96684	96748
96749	96842
96843	96949
96950	97115
97116	97148
97149	97214
97215	97246
97247	97265
97266	97300
97301	97403
97404	97442
97443	97642
97643	97689
97690	97757
97758	97794
97795	97828
97829	97871
97872	97974
97975	98031
98032	98110
98111	98133
98134	98197
98198	98283
98284	98313
98314	98388
98389	98420
98421	98514
98515	98658
98659	98698
98699	98747
98748	98794
98795	98815
98816	98846
98847	98885
98886	98983
98984	99019
99020	99169
99170	99256
99257	99265
99266	99315
99316	99353
99354	99403
99404	99576
99577	99600
99601	99663
99664	99705
99706	99734
99735	99772
99773	99808
99809	99829
99830	99862
99863	99881
99882	99924
99925	99972
99973	100035
100036	100101
100102	100358
100359	100416
100417	100435
100436	100455
100456	100473
100474	100508
100509	100553
100554	100598
100599	100678
100679	100700
100701	100819
100820	100902
100903	100994
100995	101152
101153	101232
101233	101529
101530	101570
101571	101647
101648	101734
101735	101785
101786	102065
102066	102121
102122	102388
102389	102481
102482	102542
102543	102650
102651	102734
102735	102766
102767	102832
102833	102889
102890	102922
102923	102961
102962	103012
103013	103095
103096	103256
103257	103364
103365	103389
103390	103426
103427	103452
103453	103472
103473	103508
103509	103535
103536	103560
103561	103576
103577	103591
103592	103615
103616	103645
103646	104308
104309	104324
104325	104354
104355	104428
104429	104510
104511	104526
104527	104601
104602	104628
104629	104680
104681	104712
104713	104741
104742	104772
104773	104790
104791	104812
104813	104852
104853	104876
104877	104908
104909	105075
105076	105172
105173	105241
105242	105253
105254	105285
105286	105299
105300	105313
105314	105370
105371	105392
105393	105426
105427	105441
105442	105467
105468	105516
105517	105576
105577	105617
105618	105645
105646	105667
105668	105696
105697	105722
105723	105740
105741	105870
105871	105907
105908	105926
105927	105942
105943	106013
106014	106037
106038	106056
106057	106081
106082	106108
106109	106135
106136	106175
106176	106192
106193	106245
106246	106274
106275	106347
106348	106429
106430	106471
106472	106504
106505	106531
106532	106556
106557	106654
106655	106684
106685	106711
106712	106850
106851	106936
106937	106992
106993	107024
107025	107069
107070	107125
107126	107214
107215	107248
107249	107320
107321	107353
107354	107428
107429	107464
107465	107497
107498	107533
107534	107609
107610	107636
107637	107685
107686	107717
107718	107922
107923	107987
107988	108091
108092	108117
108118	108161
108162	108189
108190	108211
108212	108250
108251	108299
108300	108335
108336	108359
108360	108378
108379	108398
108399	108431
108432	108456
108457	108490
108491	108524
108525	108563
108564	108639
108640	108680
108681	108710
108711	108745
108746	108782
108783	108816
108817	108829
108830	108948
108949	108992
108993	109022
109023	109056
109057	109104
109105	109142
109143	109209
109210	109245
109246	109264
109265	109285
109286	109355
109356	109399
109400	109463
109464	109522
109523	109617
109618	109647
109648	109740
109741	109775
109776	109814
109815	109866
109867	110015
110016	110077
110078	110196
110197	110284
110285	110334
110335	110389
110390	110476
110477	110500
110501	110531
110532	110566
110567	110595
110596	110611
110612	110619
110620	110753
110754	110773
110774	110787
110788	110815
110816	110856
110857	110873
110874	110946
110947	110974
110975	110996
110997	111014
111015	111048
111049	111072
111073	111089
111090	111128
111129	111395
111396	111414
111415	111611
111612	111658
111659	111930
111931	112150
112151	112213
112214	112364
112365	112428
112429	112827
112828	112882
112883	113004
113005	113164
113165	113184
113185	113274
113275	113390
113391	113434
113435	113519
113520	113573
113574	113661
113662	113714
113715	113742
113743	113756
113757	113830
113831	113930
113931	113999
114000	114040
114041	114196
114197	114321
114322	114377
114378	114484
114485	114547
114548	114794
114795	115012
115013	115201
115202	115274
115275	115334
115335	115407
115408	115489
115490	115627
115628	115663
115664	115846
115847	115878
115879	115910
115911	115938
115939	115962
115963	116008
116009	116077
116078	116134
116135	116197
116198	116249
116250	116298
116299	116366
116367	116437
116438	116488
116489	116688
116689	116794
116795	116919
116920	116964
116965	117184
117185	117249
117250	117326
117327	117381
117382	117423
117424	117440
117441	117465
117466	117475
117476	117504
117505	117570
117571	117616
117617	117717
117718	117767
117768	117902
117903	118117
118118	118274
118275	118396
118397	118470
118471	118570
118571	118614
118615	118691
118692	118703
118704	118725
118726	118752
118753	118771
118772	118837
118838	118880
118881	118947
118948	119091
119092	119116
119117	119176
119177	119214
119215	119363
119364	119373
119374	119400
119401	119440
119441	119458
119459	119502
119503	119586
119587	119627
119628	119678
119679	119710
119711	119760
119761	119823
119824	119875
119876	119961
119962	119970
119971	120027
120028	120079
120080	120106
120107	120120
120121	120155
120156	120208
120209	120248
120249	120326
120327	120367
120368	120425
120426	120459
120460	120516
120517	120551
120552	120578
120579	120611
120612	120734
120735	120765
120766	120804
120805	120837
120838	120869
120870	120909
120910	120939
120940	120997
120998	121058
121059	121079
121080	121224
121225	121245
121246	121403
121404	121429
121430	121514
121515	121637
121638	121707
121708	121775
121776	121810
121811	121840
121841	121852
121853	121900
121901	121926
121927	122135
122136	122288
122289	122349
122350	122375
122376	122439
122440	122483
122484	122548
122549	122949
122950	122971
122972	122990
122991	123058
123059	123077
123078	123112
123113	123130
123131	123139
123140	123163
123164	123249
123250	123271
123272	123292
123293	123328
123329	123347
123348	123398
123399	123419
123420	123527
123528	123583
123584	123617
123618	123746
123747	123921
123922	124136
124137	124231
124232	124288
124289	124363
124364	124473
124474	124569
124570	124619
124620	124724
124725	124754
124755	124808
124809	124929
124930	124958
124959	124997
124998	125050
125051	125107
125108	125154
125155	125182
125183	125206
125207	125226
125227	125248
125249	125278
125279	125301
125302	125351
125352	125400
125401	125451
125452	125511
125512	125572
125573	125745
125746	125758
125759	126026
126027	126064
126065	126122
126123	126149
126150	126183
126184	126239
126240	126276
126277	126297
126298	126347
126348	126370
126371	126397
126398	126426
126427	126475
126476	126538
126539	126598
126599	126673
126674	126729
126730	126774
126775	126842
126843	126925
126926	127033
127034	127167
127168	127213
127214	127272
127273	127312
127313	127382
127383	127634
127635	127678
127679	127807
127808	127840
127841	127885
127886	127953
127954	127982
127983	128011
128012	128154
128155	128207
128208	128271
128272	128304
128305	128324
128325	128410
128411	128455
128456	128536
128537	128598
128599	128625
128626	128660
128661	128713
128714	128734
128735	128754
128755	128812
128813	128840
128841	128882
128883	128910
128911	128931
128932	128964
128965	128985
128986	129024
129025	129052
129053	129073
129074	129102
129103	129127
129128	129186
129187	129215
129216	129302
129303	129319
129320	129398
129399	129419
129420	129440
129441	129482
129483	129541
129542	129560
129561	129614
129615	129645
129646	129687
129688	129728
129729	129744
129745	129781
129782	129811
129812	129942
129943	130023
130024	130065
130066	130119
130120	130182
130183	130196
130197	130224
130225	130287
130288	130311
130312	130346
130347	130365
130366	130465
130466	130664
130665	130750
130751	130813
130814	131378
131379	131454
131455	131473
131474	131500
131501	131521
131522	131582
131583	131607
131608	131726
131727	131931
131932	131989
131990	132276
132277	132299
132300	132312
132313	132358
132359	132407
132408	132615
132616	132664
132665	132739
132740	132764
132765	132782
132783	132835
132836	132890
132891	132919
132920	132944
132945	132978
132979	133005
133006	133050
133051	133080
133081	133119
133120	133141
133142	133163
133164	133183
133184	133208
133209	133234
133235	133249
133250	133292
133293	133308
133309	133345
133346	133376
133377	133401
133402	133465
133466	133503
133504	133541
133542	133628
133629	133649
133650	133669
133670	133687
133688	133711
133712	133725
133726	133738
133739	133794
133795	133824
133825	133874
133875	133901
133902	133934
133935	133951
133952	133979
133980	133987
133988	134017
134018	134030
134031	134059
134060	134087
134088	134132
134133	134159
134160	134241
134242	134304
134305	134353
134354	134376
134377	134409
134410	134423
134424	134464
134465	134487
134488	134541
134542	134559
134560	134580
134581	134597
134598	134645
134646	134667
134668	134720
134721	134735
134736	134755
134756	134780
134781	134797
134798	134816
134817	134849
134850	134885
134886	134919
134920	134963
134964	135103
135104	135137
135138	135315
135316	135351
135352	135436
135437	135510
135511	135597
135598	135639
135640	135663
135664	135698
135699	135789
135790	135829
135830	135911
135912	135970
135971	136080
136081	136142
136143	136242
136243	136261
136262	136299
136300	136325
136326	136367
136368	136447
136448	136465
136466	136539
136540	136576
136577	136625
136626	136710
136711	136730
136731	136764
136765	136799
136800	136823
136824	136903
136904	136944
136945	136967
136968	137012
137013	137040
137041	137072
137073	137099
137100	137139
137140	137254
137255	137289
137290	137334
137335	137383
137384	137408
137409	137438
137439	137539
137540	137617
137618	137652
137653	137684
137685	137728
137729	137801
137802	137823
137824	137852
137853	137924
137925	137967
137968	137986
137987	138041
138042	138471
138472	138750
138751	138837
138838	138967
138968	139047
139048	139077
139078	139123
139124	139150
139151	139166
139167	139189
139190	139220
139221	139379
139380	139394
139395	139475
139476	139535
139536	139588
139589	139729
139730	139815
139816	139832
139833	139857
139858	139936
139937	140000
140001	140131
140132	140262
140263	140359
140360	140414
140415	140555
140556	140614
140615	140680
140681	140703
140704	140879
140880	140938
140939	140984
140985	141054
141055	141085
141086	141141
141142	141310
141311	141370
141371	141487
141488	142315
142316	142408
142409	142463
142464	142574
142575	142756
142757	142786
142787	142802
142803	142828
142829	142925
142926	143027
143028	143260
143261	143381
143382	143478
143479	143522
143523	143585
143586	143759
143760	143857
143858	143989
143990	144063
144064	144170
144171	144224
144225	144291
144292	144333
144334	144427
144428	144652
144653	144680
144681	144716
144717	144779
144780	144810
144811	144869
144870	144887
144888	144950
144951	145012
145013	145075
145076	145104
145105	145132
145133	145162
145163	145187
145188	145214
145215	145238
145239	145309
145310	145356
145357	145426
145427	145479
145480	145510
145511	145529
145530	145565
145566	145613
145614	150144
